,smiles,sequence,interactions
1561,2593,606,1
1562,1892,3,0
1563,2750,862,1
1564,2751,547,0
1565,2752,32,0
1566,2755,8,1
1567,2756,41,0
1568,863,865,0
1569,2762,160,1
1570,54,41,0
1571,2765,867,1
1572,557,25,0
1573,1807,223,0
1574,2769,115,0
1575,2773,52,0
1576,2776,279,1
1577,2571,3,0
1578,2777,542,1
1579,2778,3,0
1580,2779,443,0
1581,1652,872,0
1582,2786,444,0
1583,2787,0,0
1584,2791,76,0
1585,2793,873,0
1586,2795,149,0
1587,2796,56,0
1588,2798,104,1
1589,2799,217,1
1590,2801,155,1
1591,2802,876,0
1592,2805,0,1
1593,2811,809,1
1594,1725,67,1
1595,2813,125,1
1596,1448,8,1
1597,2815,39,1
1598,2816,546,1
1599,851,214,0
1600,2821,521,1
1601,2311,878,1
1602,922,22,1
1603,2822,204,0
1604,2823,212,0
1605,2826,240,1
1606,2830,719,0
1607,2833,212,1
1608,2835,67,1
1609,1597,47,1
1610,2838,214,0
1611,2841,3,0
1612,759,882,1
1613,2846,135,1
1614,2110,47,1
1615,2847,77,1
1616,1089,824,0
1617,2851,38,0
1618,2852,133,0
1619,2853,883,0
1620,2854,148,1
1621,2857,317,0
1622,1283,90,1
1623,2861,189,1
1624,1548,884,0
1625,2863,442,0
1626,2555,626,1
1627,2864,374,0
1628,2869,35,1
1629,1191,566,1
1630,2805,3,1
1631,2873,887,0
1632,2874,237,0
1633,2078,83,1
1634,2875,771,0
1635,2876,77,0
1636,2881,889,1
1637,2883,335,0
1638,2885,77,1
1639,2887,26,1
1640,305,663,0
1641,2893,40,1
1642,2895,891,0
1643,2897,579,0
1644,1691,8,1
1645,1275,893,1
1646,2901,3,0
1647,2902,77,0
1648,2903,894,1
1649,2904,74,1
1650,2910,330,1
1651,2912,767,1
1652,2913,3,0
1653,2914,74,0
1654,2915,126,1
1655,2916,75,1
1656,2917,324,1
1657,2921,52,0
1658,2922,170,1
1659,152,898,1
1660,715,82,1
1661,2926,139,1
1662,2928,900,0
1663,2805,163,1
1664,2930,330,0
1665,2931,542,0
1666,2933,214,0
1667,2936,67,1
1668,2568,77,0
1669,2937,0,0
1670,2938,67,1
1671,2939,549,1
1672,454,412,0
1673,2943,902,0
1674,2944,77,1
1675,2947,546,1
1676,2948,240,1
1677,2608,39,1
1678,2950,412,0
1679,2954,374,0
1680,2957,237,0
1681,2958,905,0
1682,2959,33,1
1683,2960,768,0
1684,2962,198,0
1685,2965,907,0
1686,2966,47,0
1687,708,0,0
1688,2967,101,0
1689,2732,3,0
1690,2970,908,0
1691,2972,3,0
1692,2975,48,0
1693,2976,77,0
1694,2977,60,0
1695,2978,99,1
1696,210,89,1
1697,1197,25,0
1698,2984,86,0
1699,2985,196,0
1700,1016,220,1
1701,2987,126,1
1702,2988,912,1
1703,53,106,1
1704,2990,21,1
1705,2991,75,1
1706,2992,3,0
1707,2993,42,0
1708,2994,460,0
1709,2997,86,0
1710,2998,682,1
1711,1627,641,0
1712,2999,254,0
1713,3000,102,0
1714,3001,35,1
1715,3004,343,1
1716,3005,345,1
1717,1557,329,1
1718,3006,208,0
1719,3009,77,0
1720,3012,77,0
1721,565,915,0
1722,1984,266,0
1723,3018,38,1
1724,3020,329,0
1725,3021,9,1
1726,3025,225,1
1727,3030,32,0
1728,636,3,0
1729,3031,148,1
1730,3032,670,1
1731,3034,204,0
1732,3035,115,0
1733,3036,35,1
1734,1283,297,0
1735,3037,42,0
1736,3038,77,0
1737,903,77,1
1738,3039,618,1
1739,3041,77,0
1740,3043,163,1
1741,3044,918,0
1742,3049,921,1
1743,3053,52,0
1744,3055,122,0
1745,2919,365,1
1746,3059,128,0
1747,3060,200,0
1748,3061,67,1
1749,3062,48,0
1750,3064,3,0
1751,3066,396,0
1752,1685,351,0
1753,3070,288,1
1754,1556,223,0
1755,3076,204,0
1756,3077,3,0
1757,203,445,1
1758,3080,89,0
1759,3081,924,1
1760,3084,812,0
1761,288,15,1
1762,3086,67,1
1763,3087,675,1
1764,3090,805,1
1765,3093,925,1
1766,3095,588,1
1767,3096,131,0
1768,102,926,0
1769,846,645,0
1770,3103,140,0
1771,3105,391,0
1772,3107,778,1
1773,3108,3,0
1774,3109,927,1
1775,3110,86,0
1776,3111,52,0
1777,3112,326,0
1778,3113,345,1
1779,3114,119,0
1780,3115,247,1
1781,3117,929,1
1782,3118,46,1
1783,3121,155,0
1784,3122,204,0
1785,3123,19,1
1786,3125,82,1
1787,3126,7,0
1788,3130,7,0
1789,3131,77,0
1790,1877,148,1
1791,1970,405,1
1792,3135,35,1
1793,3136,67,1
1794,3138,42,0
1795,3139,125,0
1796,1044,189,1
1797,2632,719,1
1798,38,930,1
1799,2603,32,0
1800,3146,67,1
1801,3148,615,0
1802,3149,418,0
1803,3150,3,0
1804,3152,80,1
1805,1672,932,1
1806,3154,201,0
1807,409,24,0
1808,3157,555,0
1809,3158,618,1
1810,3159,165,1
1811,3163,3,0
1812,3164,6,1
1813,3165,348,1
1814,2699,14,0
1815,1069,87,1
1816,3172,67,1
1817,3173,67,1
1818,3174,937,0
1819,283,189,1
1820,2352,52,0
1821,3184,558,0
1822,3185,39,0
1823,3186,409,1
1824,3187,42,0
1825,3189,119,0
1826,3190,148,1
1827,3191,433,0
1828,3194,164,1
1829,3196,33,0
1830,1676,69,1
1831,3199,654,1
1832,3203,220,1
1833,3205,279,1
1834,3210,67,1
1835,3143,942,1
1836,3213,677,1
1837,3215,374,0
1838,3216,944,1
1839,3221,115,0
1840,3223,670,1
1841,3225,947,1
1842,3226,189,1
1843,3229,48,0
1844,3230,447,0
1845,3231,7,1
1846,3232,749,0
1847,1954,7,0
1848,3233,67,1
1849,3234,520,1
1850,3235,948,0
1851,3237,225,1
1852,3239,47,1
1853,3241,926,1
1854,3243,25,0
1855,3244,949,1
1856,3130,39,0
1857,3247,0,0
1858,3249,771,0
1859,3250,67,1
1860,1240,48,0
1861,3252,230,1
1862,1382,77,0
1863,3253,952,1
1864,3254,148,1
1865,454,737,1
1866,2364,265,0
1867,3255,3,0
1868,3261,7,0
1869,3264,283,0
1870,3266,225,1
1871,3268,716,0
1872,3269,584,1
1873,682,9,1
1874,3272,122,0
1875,3274,329,0
1876,3276,42,0
1877,3277,223,0
1878,115,19,1
1879,3282,25,0
1880,212,208,0
1881,3284,77,0
1882,3285,0,0
1883,3287,35,1
1884,3291,212,0
1885,1659,627,1
1886,1828,67,1
1887,3293,128,0
1888,3296,67,1
1889,3298,67,1
1890,1094,958,1
1891,3300,343,1
1892,742,314,1
1893,3301,35,1
1894,1098,112,1
1895,3306,67,1
1896,3308,583,0
1897,1348,229,1
1898,3309,3,0
1899,3310,360,1
1900,2751,246,1
1901,2734,41,0
1902,1029,961,0
1903,2246,33,1
1904,3315,43,1
1905,1886,147,1
1906,3320,77,0
1907,493,25,0
1908,3323,48,0
1909,3325,41,0
1910,1884,67,1
1911,3326,963,0
1912,3329,397,1
1913,3330,13,0
1914,3333,7,0
1915,3334,82,1
1916,3337,204,0
1917,1220,223,0
1918,472,964,1
1919,3338,433,0
1920,3340,32,0
1921,3341,965,1
1922,1505,131,0
1923,3342,115,0
1924,1965,964,1
1925,20,181,1
1926,481,627,1
1927,2861,48,0
1928,1098,46,1
1929,3349,43,0
1930,3353,694,0
1931,1515,968,1
1932,877,91,1
1933,3356,39,1
1934,3357,148,1
1935,3358,91,0
1936,3359,209,1
1937,3362,60,0
1938,3365,214,1
1939,3366,232,1
1940,3368,369,1
1941,3370,196,1
1942,3371,220,1
1943,1029,121,1
1944,3372,39,1
1945,1095,971,1
1946,3170,214,0
1947,3374,242,0
1948,3375,86,1
1949,3376,77,0
1950,3378,689,0
1951,3380,7,0
1952,3381,3,0
1953,3383,412,0
1954,3386,74,1
1955,3387,782,1
1956,658,973,0
1957,288,40,0
1958,3388,220,1
1959,3389,348,1
1960,1767,626,1
1961,1870,974,1
1962,3390,975,0
1963,3393,247,1
1964,1163,3,0
1965,3396,0,0
1966,3397,91,0
1967,3399,588,1
1968,2727,40,1
1969,857,47,1
1970,1076,329,0
1971,3403,35,1
1972,1237,908,0
1973,3406,41,1
1974,3407,204,0
1975,3410,716,1
1976,3411,35,1
1977,1612,223,0
1978,28,315,1
1979,1497,122,1
1980,3415,716,0
1981,3416,119,0
1982,1871,677,1
1983,1865,204,0
1984,3417,979,0
1985,3421,593,1
1986,3424,405,1
1987,3427,3,0
1988,3429,164,1
1989,863,212,0
1990,3430,43,1
1991,3432,74,1
1992,3433,345,0
1993,3435,77,0
1994,3441,32,0
1995,3442,169,0
1996,3444,47,1
1997,2253,32,1
1998,3447,926,0
1999,3448,267,0
2000,3449,39,0
2001,3452,19,1
2002,3454,77,0
2003,3455,60,0
2004,3457,112,0
2005,3458,369,1
2006,3461,220,1
2007,3463,365,0
2008,3464,446,0
2009,3465,981,1
2010,3466,648,0
2011,1796,3,0
2012,3467,259,1
2013,3468,67,1
2014,3469,242,1
2015,3471,13,0
2016,1578,165,1
2017,3475,40,1
2018,3476,926,0
2019,3477,67,1
2020,3478,242,1
2021,3479,82,1
2022,3480,43,1
2023,3486,699,0
2024,3488,90,0
2025,3490,330,1
2026,2311,494,1
2027,3491,982,1
2028,535,170,1
2029,3493,954,0
2030,3495,983,0
2031,3498,360,1
2032,3499,46,1
2033,3500,32,0
2034,3501,658,0
2035,3502,460,0
2036,3505,155,1
2037,3506,32,0
2038,2667,160,1
2039,3508,204,0
2040,839,297,0
2041,3509,286,0
2042,3510,165,1
2043,3512,77,0
2044,3031,170,1
2045,3515,155,0
2046,2156,812,0
2047,3520,653,1
2048,2839,549,1
2049,3522,48,0
2050,1870,504,1
2051,3524,575,0
2052,281,0,0
2053,3529,189,1
2054,3530,93,0
2055,3531,0,0
2056,3532,131,0
2057,3533,431,1
2058,3537,443,1
2059,3538,119,0
2060,387,154,0
2061,3540,0,0
2062,3541,91,1
2063,1858,242,0
2064,919,887,0
2065,3543,210,1
2066,3546,831,1
2067,16,32,0
2068,1361,231,0
2069,3550,986,1
2070,2477,35,1
2071,38,987,0
2072,48,988,0
2073,3552,365,1
2074,3553,116,1
2075,1603,121,1
2076,944,40,1
2077,3555,357,0
2078,3557,286,0
2079,3558,195,0
2080,243,24,0
2081,3559,41,0
2082,3565,188,0
2083,355,990,0
2084,3567,89,1
2085,1095,177,0
2086,2255,991,1
2087,3572,72,1
2088,840,335,0
2089,3286,233,1
2090,3579,992,1
2091,3581,210,1
2092,3582,3,0
2093,3583,344,1
2094,659,993,0
2095,3586,225,1
2096,3589,83,1
2097,3590,67,1
2098,3591,42,0
2099,3592,3,0
2100,3595,0,0
2101,3596,687,1
2102,3599,3,0
2103,949,48,0
2104,201,26,1
2105,3600,3,0
2106,3601,75,1
2107,3602,995,0
2108,2117,67,1
2109,3605,149,1
2110,2110,884,0
2111,3606,112,0
2112,3610,210,1
2113,2495,22,1
2114,3617,998,0
2115,2752,15,1
2116,3620,7,0
2117,3621,195,0
2118,3626,229,1
2119,3627,77,0
2120,3628,160,1
2121,156,711,1
2122,3630,724,0
2123,3635,204,0
2124,3636,39,1
2125,3637,198,0
2126,1999,297,0
2127,1556,459,0
2128,3640,67,1
2129,3641,160,0
2130,3643,247,1
2131,2313,1003,0
2132,557,87,1
2133,3653,829,1
2134,3656,204,0
2135,3657,22,0
2136,3658,35,0
2137,3659,35,1
2138,3660,412,0
2139,3663,224,1
2140,3664,126,1
2141,3667,35,1
2142,3668,99,1
2143,1303,849,0
2144,3669,41,1
2145,3670,1006,0
2146,3671,1007,0
2147,2901,79,0
2148,3672,96,0
2149,3674,86,0
2150,20,1008,1
2151,3675,32,0
2152,3682,204,0
2153,3683,46,0
2154,3685,38,1
2155,3686,126,1
2156,160,460,1
2157,3688,60,0
2158,38,425,1
2159,3693,160,1
2160,3694,48,0
2161,3695,824,0
2162,3696,13,0
2163,3123,77,0
2164,3697,301,1
2165,3701,972,1
2166,3702,254,0
2167,2246,60,0
2168,2428,809,1
2169,3704,148,1
2170,268,1009,0
2171,3707,0,0
2172,3257,1000,1
2173,3710,77,0
2174,3711,169,0
2175,3712,67,1
2176,3713,77,0
2177,3717,624,0
2178,3718,212,1
2179,3719,427,1
2180,3720,157,1
2181,1758,769,0
2182,3721,52,0
2183,3722,542,0
2184,3723,93,1
2185,1790,48,0
2186,3724,520,1
2187,1695,412,0
2188,3725,86,0
2189,3726,546,1
2190,3732,204,0
2191,214,678,0
2192,1917,1013,1
2193,2053,1014,0
2194,3734,809,1
2195,3737,40,1
2196,3738,104,1
2197,3739,67,1
2198,3741,7,0
2199,3583,149,0
2200,3744,506,0
2201,3747,360,0
2202,1854,627,1
2203,3751,41,0
2204,3755,269,1
2205,2094,137,0
2206,3230,74,0
2207,3756,67,1
2208,1740,44,0
2209,3758,460,0
2210,3759,592,1
2211,3041,240,1
2212,205,1016,0
2213,3761,227,1
2214,3763,1017,1
2215,3764,67,1
2216,2491,19,1
2217,3765,126,1
2218,1030,3,0
2219,3235,414,0
2220,699,399,1
2221,3770,44,0
2222,3772,56,0
2223,3773,3,0
2224,2130,48,0
2225,454,622,0
2226,3775,305,1
2227,3777,40,1
2228,3778,86,1
2229,2979,926,0
2230,3782,40,1
2231,283,131,0
2232,3785,7,0
2233,1291,242,0
2234,3792,204,0
2235,3793,67,1
2236,3794,101,0
2237,268,223,0
2238,3798,3,0
2239,3799,131,0
2240,1344,32,0
2241,3800,0,0
2242,3802,38,1
2243,3804,343,1
2244,3805,0,0
2245,3808,7,0
2246,3811,26,0
2247,3813,269,1
2248,970,8,1
2249,3818,137,0
2250,3819,7,0
2251,3820,3,0
2252,828,148,1
2253,692,617,1
2254,3822,210,1
2255,3823,35,1
2256,3824,409,1
2257,3825,1021,1
2258,3828,40,1
2259,3829,35,1
2260,3830,310,1
2261,325,770,1
2262,3709,391,0
2263,3834,125,1
2264,3835,13,0
2265,3837,232,1
2266,3838,464,0
2267,3841,813,1
2268,3843,214,0
2269,2979,242,0
2270,3846,391,0
2271,566,1025,0
2272,3848,965,1
2273,2098,0,0
2274,3849,1012,1
2275,3852,3,0
2276,3853,44,0
2277,3854,536,1
2278,3857,67,1
2279,3860,673,0
2280,3861,48,0
2281,481,1026,1
2282,3865,25,0
2283,3866,74,1
2284,3867,741,1
2285,3869,405,0
2286,1616,149,0
2287,3870,937,1
2288,3871,618,1
2289,1497,329,0
2290,3124,25,0
2291,3876,83,1
2292,3878,399,0
2293,3880,1028,1
2294,819,1029,0
2295,3854,33,0
2296,3883,67,1
2297,3884,164,1
2298,3885,745,0
2299,3889,1030,1
2300,3890,39,1
2301,3891,125,1
2302,20,242,0
2303,1480,223,0
2304,3894,343,1
2305,2558,3,0
2306,3897,1032,0
2307,3898,147,1
2308,3899,173,1
2309,3900,128,0
2310,3901,3,0
2311,3902,32,0
2312,3076,52,0
2313,3123,90,1
2314,3906,645,0
2315,3911,1036,0
2316,3912,128,0
2317,47,412,0
2318,3914,936,1
2319,3917,634,0
2320,3920,195,0
2321,3925,832,0
2322,3050,77,0
2323,3927,397,1
2324,3929,624,0
2325,3930,254,0
2326,3931,612,0
2327,3932,169,0
2328,3935,424,1
2329,3228,689,0
2330,3936,153,0
2331,3939,1038,1
2332,545,47,1
2333,3090,431,1
2334,1057,1041,1
2335,3943,3,0
2336,3944,43,0
2337,3945,1043,0
2338,3946,42,0
2339,3948,239,0
2340,3950,588,1
2341,288,271,0
2342,3497,155,0
2343,3953,101,0
2344,226,883,1
2345,3955,189,1
2346,3956,58,1
2347,3958,147,0
2348,3959,189,1
2349,88,964,1
2350,268,25,0
2351,3965,90,0
2352,2560,242,1
2353,3967,348,0
2354,3969,101,0
2355,490,26,0
2356,1929,818,0
2357,3971,271,1
2358,3972,324,0
2359,3001,39,1
2360,2456,39,0
2361,1214,204,0
2362,2280,41,0
2363,3979,67,1
2364,3980,160,1
2365,3982,77,0
2366,69,25,0
2367,3990,242,0
2368,3991,813,1
2369,1195,1051,0
2370,3993,254,0
2371,3994,163,0
2372,766,1052,0
2373,2746,233,1
2374,1025,48,0
2375,3995,214,0
2376,3997,67,1
2377,3998,131,0
2378,2577,149,0
2379,3999,26,1
2380,4000,46,1
2381,873,41,0
2382,4001,441,1
2383,4002,42,0
2384,4003,3,0
2385,2346,0,0
2386,4004,267,0
2387,4006,189,1
2388,3163,48,0
2389,4015,56,0
2390,3415,442,0
2391,659,40,0
2392,4020,48,0
2393,4021,42,0
2394,893,1054,0
2395,2493,1021,1
2396,4022,530,1
2397,4023,1055,0
2398,1480,269,1
2399,4029,126,1
2400,4033,207,1
2401,4034,1058,1
2402,4035,160,1
2403,2278,40,1
2404,4038,126,1
2405,4039,687,1
2406,4040,126,1
2407,48,32,0
2408,194,0,0
2409,4042,149,0
2410,3077,0,0
2411,1530,63,0
2412,3282,87,1
2413,1673,116,0
2414,4050,624,0
2415,556,32,0
2416,4051,67,1
2417,4052,1060,1
2418,4053,47,0
2419,4054,401,1
2420,4056,198,0
2421,1298,3,0
2422,4057,46,1
2423,3314,617,0
2424,18,240,1
2425,383,104,1
2426,4059,224,1
2427,481,74,1
2428,4065,3,0
2429,2054,201,0
2430,4069,1063,1
2431,4070,54,1
2432,4071,581,1
2433,1420,48,0
2434,4072,682,0
2435,4074,3,0
2436,4076,67,1
2437,4077,67,1
2438,4078,3,0
2439,4079,654,1
2440,4081,3,0
2441,2326,463,0
2442,4083,96,0
2443,4084,204,0
2444,4085,891,0
2445,2171,220,1
2446,4087,259,1
2447,4088,242,1
2448,4090,3,0
2449,4091,72,1
2450,1184,39,0
2451,4095,664,0
2452,4097,337,1
2453,596,967,0
2454,1069,25,0
2455,88,447,1
2456,4098,204,0
2457,4099,588,1
2458,4101,126,1
2459,4105,67,1
2460,4106,121,0
2461,4107,813,1
2462,1331,149,0
2463,2278,118,0
2464,1440,1067,1
2465,4112,472,1
2466,4114,39,1
2467,4115,189,1
2468,4117,369,1
2469,2903,1069,1
2470,4121,198,0
2471,4122,48,0
2472,2352,204,0
2473,4128,344,0
2474,4129,101,0
2475,4134,301,1
2476,2548,941,1
2477,4135,381,0
2478,1979,25,0
2479,4136,189,1
2480,565,1065,1
2481,4138,77,0
2482,4099,101,0
2483,4140,3,0
2484,2778,189,1
2485,4144,32,0
2486,1683,1071,1
2487,4145,32,0
2488,4146,374,0
2489,3618,392,0
2490,4148,35,1
2491,2230,574,0
2492,205,1072,0
2493,2024,60,0
2494,4152,77,0
2495,3878,391,0
2496,3249,1073,0
2497,288,1074,0
2498,356,85,1
2499,3671,653,1
2500,4157,126,1
2501,4158,595,0
2502,4159,67,1
2503,4160,1010,0
2504,4162,82,1
2505,3901,41,0
2506,755,38,1
2507,4165,634,0
2508,94,0,0
2509,4166,345,0
2510,4169,86,0
2511,4175,3,0
2512,4176,77,0
2513,1609,3,0
2514,268,1077,0
2515,4177,48,0
2516,4178,83,1
2517,2661,3,0
2518,4180,374,0
2519,4181,74,1
2520,4182,67,1
2521,4184,155,1
2522,472,220,0
2523,4185,149,1
2524,4186,348,1
2525,1208,906,0
2526,4187,3,0
2527,4188,329,1
2528,4191,220,1
2529,4193,42,0
2530,658,1080,1
2531,4195,3,0
2532,182,377,0
2533,4198,368,0
2534,4199,363,0
2535,4200,43,0
2536,2278,412,0
2537,563,409,1
2538,4201,58,1
2539,4203,245,0
2540,4204,588,0
2541,4205,42,0
2542,1240,0,0
2543,3350,1081,0
2544,4206,41,0
2545,1178,196,0
2546,4209,224,1
2547,653,1082,0
2548,4211,98,1
2549,719,286,0
2550,2429,25,0
2551,895,1085,1
2552,4222,208,0
2553,4223,232,1
2554,105,91,0
2555,4225,67,1
2556,1396,330,0
2557,1160,119,0
2558,472,1086,1
2559,4229,89,1
2560,2278,1087,1
2561,4231,1088,1
2562,49,1089,0
2563,4232,182,0
2564,4233,1090,1
2565,4234,3,0
2566,4236,52,0
2567,4238,0,0
2568,1661,1091,0
2569,4240,412,0
2570,2251,148,1
2571,1792,3,0
2572,4246,276,1
2573,3808,35,1
2574,4247,3,0
2575,4249,589,1
2576,4250,42,0
2577,4251,0,0
2578,2697,116,0
2579,2363,0,0
2580,4252,102,0
2581,4253,1094,1
2582,4254,412,0
2583,4255,259,1
2584,4259,1095,1
2585,4261,3,0
2586,4262,131,0
2587,4263,166,1
2588,4266,189,1
2589,79,182,1
2590,2332,43,0
2591,4268,112,1
2592,1448,443,0
2593,4273,0,0
2594,4274,83,1
2595,3066,654,0
2596,4275,471,1
2597,1052,83,1
2598,4276,26,1
2599,3174,1097,1
2600,4279,300,0
2601,4283,771,1
2602,4284,32,0
2603,2070,0,0
2604,4285,182,0
2605,4286,155,0
2606,4287,157,1
2607,2693,52,0
2608,4291,39,1
2609,4293,232,1
2610,4298,1099,0
2611,4300,369,1
2612,2943,156,0
2613,4305,696,1
2614,1344,3,1
2615,4312,891,0
2616,4314,3,0
2617,1701,365,1
2618,4316,40,1
2619,2363,48,0
2620,2348,267,0
2621,4319,223,0
2622,4320,32,0
2623,653,954,1
2624,757,508,1
2625,4324,52,0
2626,4087,26,0
2627,4326,74,0
2628,560,3,0
2629,4327,271,1
2630,4328,77,0
2631,4329,1101,1
2632,4330,296,1
2633,4331,67,1
2634,4334,348,1
2635,4335,170,1
2636,4337,79,0
2637,4338,101,0
2638,4339,921,1
2639,4342,60,0
2640,4343,116,1
2641,2350,9,1
2642,4344,77,0
2643,4345,624,0
2644,4346,52,0
2645,4348,242,1
2646,4351,220,0
2647,4353,87,0
2648,4357,967,0
2649,4022,803,0
2650,105,125,1
2651,4362,9,1
2652,4365,26,0
2653,4368,343,1
2654,4370,1107,0
2655,2771,0,0
2656,4375,232,1
2657,3800,3,0
2658,557,1109,1
2659,4380,60,0
2660,2580,315,0
2661,4383,47,1
2662,4386,77,0
2663,4388,3,0
2664,3427,640,0
2665,1175,41,0
2666,459,428,1
2667,4395,3,0
2668,4396,99,1
2669,4398,140,1
2670,71,52,0
2671,4399,607,1
2672,4400,160,1
2673,3774,60,0
2674,3323,189,1
2675,4405,52,0
2676,4406,592,1
2677,4409,67,1
2678,4412,56,0
2679,4413,67,1
2680,4416,67,1
2681,314,1010,0
2682,370,476,0
2683,4419,67,1
2684,4421,56,0
2685,1126,52,1
2686,4423,794,1
2687,4424,196,0
2688,846,88,1
2689,472,223,0
2690,3824,407,0
2691,1987,3,0
2692,4429,40,1
2693,1029,583,0
2694,4432,620,1
2695,4435,91,0
2696,4436,200,0
2697,4437,7,0
2698,4439,546,1
2699,3066,1114,1
2700,500,26,0
2701,925,52,0
2702,4442,1016,1
2703,4443,173,1
2704,1962,447,0
2705,4446,1115,1
2706,4447,43,1
2707,2132,1116,0
2708,3036,39,0
2709,1695,1117,0
2710,4450,1118,0
2711,4451,224,1
2712,29,48,0
2713,4453,118,1
2714,4457,82,1
2715,4368,56,0
2716,4458,3,1
2717,4459,67,0
2718,1161,682,1
2719,2255,41,0
2720,4461,77,0
2721,1652,453,1
2722,4466,651,1
2723,2280,77,1
2724,4468,128,1
2725,4469,160,1
2726,4470,653,0
2727,1549,0,0
2728,2507,329,1
2729,428,204,0
2730,4474,83,1
2731,4475,41,0
2732,4478,60,0
2733,4479,52,0
2734,4481,67,1
2735,4482,77,0
2736,868,173,1
2737,4483,148,1
2738,4488,852,0
2739,4490,41,0
2740,1369,425,1
2741,4493,42,0
2742,3977,117,0
2743,3769,204,0
2744,4494,534,1
2745,4496,536,1
2746,160,58,1
2747,4498,439,1
2748,4499,126,1
2749,3226,165,1
2750,4502,40,1
2751,4503,1122,1
2752,3606,344,0
2753,4506,41,0
2754,2529,230,1
2755,4508,329,1
2756,4509,52,0
2757,4511,1126,1
2758,4512,80,1
2759,1080,1127,1
2760,4515,491,1
2761,4516,1128,0
2762,2036,200,0
2763,1089,60,0
2764,4518,43,1
2765,4519,301,1
2766,4520,48,0
2767,4521,848,0
2768,4523,77,1
2769,4526,1129,0
2770,4528,39,1
2771,4531,32,0
2772,4532,40,1
2773,1620,204,0
2774,839,181,0
2775,3617,1130,1
2776,3929,272,1
2777,4537,341,1
2778,4539,35,1
2779,4540,736,1
2780,4541,204,0
2781,4543,269,1
2782,4544,1051,1
2783,4545,46,1
2784,4547,1132,0
2785,4548,1133,0
2786,4549,1134,0
2787,4550,1011,1
2788,4552,77,0
2789,4553,242,1
2790,4554,200,1
2791,4557,48,0
2792,4558,60,0
2793,4559,38,1
2794,267,41,0
2795,4562,149,0
2796,4563,77,0
2797,4566,546,1
2798,493,1136,1
2799,4568,1051,1
2800,1176,258,1
2801,4569,670,1
2802,4574,170,1
2803,4575,310,1
2804,2246,223,0
2805,2014,824,0
2806,4578,86,0
2807,4579,32,0
2808,4580,77,0
2809,4581,7,0
2810,4582,140,0
2811,4583,542,0
2812,1866,67,0
2813,4588,546,1
2814,4590,32,0
2815,4591,229,1
2816,4593,26,1
2817,4596,39,1
2818,4597,345,0
2819,4598,589,0
2820,1730,52,0
2821,4602,155,0
2822,2010,0,0
2823,1886,615,0
2824,4457,482,1
2825,4608,231,0
2826,4609,43,1
2827,887,119,0
2828,4612,220,0
2829,4613,1011,1
2830,1488,805,1
2831,4615,7,0
2832,2394,160,1
2833,2110,365,0
2834,4619,463,0
2835,1146,25,0
2836,234,424,1
2837,4622,991,1
2838,4624,41,0
2839,3186,113,1
2840,2871,52,0
2841,349,46,1
2842,3262,67,1
2843,4630,518,0
2844,613,645,0
2845,2088,41,0
2846,4632,77,0
2847,479,39,0
2848,2779,0,0
2849,4634,39,1
2850,4638,537,0
2851,4640,542,0
2852,3478,33,1
2853,4647,354,0
2854,4648,267,0
2855,4649,42,0
2856,4650,169,0
2857,4651,42,0
2858,4652,284,1
2859,1399,52,0
2860,4658,126,1
2861,2315,257,1
2862,4659,412,0
2863,4661,196,0
2864,4663,44,0
2865,4320,40,1
2866,4665,427,1
2867,1793,445,1
2868,481,22,1
2869,4673,343,1
2870,994,113,1
2871,305,1149,0
2872,1583,24,0
2873,4675,461,0
2874,4676,859,1
2875,4677,3,0
2876,4630,93,1
2877,151,223,0
2878,1886,77,0
2879,4681,74,1
2880,4103,67,1
2881,4684,155,1
2882,2487,147,1
2883,4685,227,0
2884,4687,32,0
2885,4688,0,0
2886,4689,756,1
2887,840,1150,0
2888,4690,204,0
2889,4691,725,0
2890,4692,3,0
2891,4693,343,1
2892,2190,0,0
2893,4322,155,0
2894,4463,101,0
2895,4702,0,0
2896,4703,173,0
2897,4708,1151,1
2898,4709,0,0
2899,1336,587,0
2900,1405,3,0
2901,4712,548,1
2902,4713,42,0
2903,4716,189,1
2904,4720,52,0
2905,4722,41,0
2906,1164,40,0
2907,4723,3,0
2908,2161,425,1
2909,4724,69,0
2910,416,93,1
2911,4728,96,0
2912,4729,155,1
2913,4731,113,1
2914,4734,40,1
2915,4735,472,1
2916,4736,40,1
2917,1767,439,0
2918,4740,200,1
2919,4741,170,1
2920,1331,173,0
2921,4744,549,1
2922,1808,547,0
2923,3171,314,0
2924,1890,588,0
2925,4747,457,0
2926,4748,67,1
2927,3457,46,1
2928,123,48,0
2929,352,25,0
2930,4750,196,0
2931,4751,137,0
2932,1835,730,0
2933,4753,395,1
2934,4754,343,1
2935,4755,1156,0
2936,4756,38,1
2937,4757,128,0
2938,4759,641,0
2939,4761,266,1
2940,4762,214,0
2941,4763,67,1
2942,4765,67,1
2943,4768,58,1
2944,3966,60,0
2945,885,140,0
2946,3432,77,0
2947,4776,19,1
2948,2577,549,1
2949,1048,77,0
2950,4778,546,1
2951,783,1114,1
2952,4781,214,0
2953,4782,77,0
2954,4783,453,1
2955,4145,40,1
2956,4785,48,0
2957,4786,21,0
2958,214,292,1
2959,1900,25,0
2960,4787,67,1
2961,4789,204,0
2962,4791,741,1
2963,4792,126,1
2964,4794,460,0
2965,1632,1161,0
